chisq_1502,m_{\chi_1^0} (GeV),m_1 (GeV),m_2 (GeV),tan \beta,\mu (GeV),\Omega_{\chi}h^2,\sigma_{SI},\sigma_v (Km/s),A_t (GeV),m_A (Ge V),m_Q3 (GeV
30.3119226013,87.124714600000004,-107.288822765,334.776682518,18.7268245736,114.255532994,0.10161042644222718,2.8568220904405E-46,9.1877226460471308E-027,3.50493436E+03,5.38975974E+02,-2.72505145E+03
30.8908657355,87.169944700000002,-107.671143386,298.360859317,20.7789270627,113.841165439,8.8686333230566891E-002,6.5035405631012E-46,9.7058063893133336E-027,3.35358196E+03,6.52728889E+02,-2.74945682E+03
30.6455137548,87.111150400000000,-108.789768013,535.331019712,26.1600990661,114.678063642,0.11566398256199695,4.2571945297524E-46,8.8785352232246615E-027,3.32872204E+03,6.39143677E+02,-2.79561565E+03
30.3495070274,87.189095399999999,-107.461308277,463.479072151,35.1265825169,115.189105299,0.11349969172286371,8.9868281253835E-46,9.1642564778972836E-027,2.63071334E+03,1.13769134E+03,-8.85993338E+02
30.1381689171,87.122092800000004,-108.298354762,379.561600604,22.7040644321,114.043912204,0.10563137871563816,3.5948578833971E-46,9.3463202724390818E-027,3.33687612E+03,5.94040415E+02,-3.04991874E+03
30.0868721367,87.122563999999997,-110.247227169,405.498339949,21.5182463923,111.574390026,8.3343472465721977E-002,1.8423485758158E-46,1.1896918844855292E-026,3.40886707E+03,5.47821946E+02,-2.7812139E+03
30.821250743,87.193237199999999,-108.896845503,334.383721781,39.4376108873,112.520008714,8.0964243285587295E-002,9.8487737903169E-46,1.1730527627131630E-026,2.62104679E+03,1.21142145E+03,-9.11019154E+02
30.8134928503,87.166453500000003,-107.398040378,300.579205567,20.4985078936,114.039792713,8.8351857389310950E-002,9.2473844738623E-46,9.8529998523381553E-027,-1.58269584E+03,6.68887296E+02,1.85309637E+03
30.7325638229,87.195321199999995,-110.456232389,414.442554799,35.1542594105,111.223690132,7.6215511585019644E-002,6.1332600535379E-46,1.3356454653809609E-026,2.59924019E+03,1.21730541E+03,-8.72323572E+02
30.6799772172,87.159504799999993,-107.801256497,424.063454019,20.1717687533,114.585170284,0.11341480615394657,1.2493025402114E-45,8.8559869556976110E-027,3.35984207E+03,7.10818108E+02,-2.83876085E+03
30.6772053252,87.125325500000002,-107.277349029,409.474063115,16.8373604271,114.450242426,0.11156333132197184,5.1503347184969E-46,8.8518791642891357E-027,3.33789987E+03,5.44235687E+02,-2.90884583E+03
30.8278499044,87.062335700000006,-106.487241543,295.850538848,18.0172270899,114.828933379,9.8936210146730388E-002,1.0066655469908E-46,8.6885073769060325E-027,3.35720245E+03,4.90916534E+02,-2.95060551E+03
30.1423957686,87.155343599999995,-110.76856463,403.580247891,26.3094357375,111.490735237,8.2476189188906951E-002,5.5100915269226E-46,1.2096979166125525E-026,3.49476453E+03,6.93579765E+02,-2.65095178E+03
30.5312554591,87.128260100000006,-111.290253393,429.602098163,24.0946177865,110.836260715,7.8477091384184752E-002,2.3607375221466E-46,1.2836422963312333E-026,3.67727205E+03,5.94845567E+02,-2.70295509E+03
30.3695107443,87.156238900000005,-106.790075032,308.051677527,19.6878178277,114.777537152,9.8415053506234945E-002,1.0512214781598E-45,9.1420983266117771E-027,-1.75294E+03,6.68099635E+02,1.82021941E+03
30.2260658368,87.079473300000004,-108.182768585,375.533357781,23.0091483675,114.107882374,0.10631940827698522,2.1025832755634E-46,9.2415754515900040E-027,3.49614619E+03,5.69980973E+02,-2.77478839E+03
30.4803981363,87.175278599999999,-108.906049032,351.209845986,35.7944768297,112.420431596,8.2118849564324109E-002,9.3129158897237E-46,1.1797616412247793E-026,2.67693072E+03,1.22403059E+03,-8.96549897E+02
30.9935940245,87.156365300000004,-109.394434416,363.229194591,20.1405587443,111.895371443,7.9403142004946164E-002,9.1420758279695E-46,1.1962517939695856E-026,-1.80314233E+03,6.66672294E+02,1.81231926E+03
30.0451795175,87.053085899999999,-107.747842877,321.604735973,19.4659217105,113.526001581,9.1892091885316968E-002,8.6538173682316E-47,9.7882535246182511E-027,3.26098198E+03,5.00618015E+02,-2.85819591E+03
30.5034704237,87.084611499999994,-110.635376363,375.637336132,30.5718996524,111.696457129,8.0510563935907484E-002,1.9764763785081E-46,1.2197784562270465E-026,-1.70734887E+03,6.28084799E+02,1.88131715E+03
30.5465176001,87.109593500000003,-109.740274363,330.481924046,32.3828253233,112.486901917,8.4764077882017383E-002,3.0325242408069E-46,1.0972638080564896E-026,3.43516699E+03,7.0371131E+02,-2.59738479E+03
30.8241256151,87.076354600000002,-107.649603116,425.560429457,20.2934932545,114.662861947,0.11472712735874724,3.6323997248856E-46,8.6949862625851317E-027,3.30818467E+03,5.62031509E+02,-2.6649189E+03
30.3568686553,87.130161700000002,-107.009852837,359.636296186,16.0208357808,114.13382806,0.10406953617384658,8.9621514150216E-46,9.1371016376787002E-027,3.41051694E+03,6.07882892E+02,-2.91574232E+03
30.8533655314,87.163159199999996,-109.758860946,398.225532049,30.0905759937,111.454668453,7.6830404552682044E-002,2.0387449692769E-46,1.2949910080467808E-026,2.64188372E+03,1.23008568E+03,-8.66702899E+02
30.3240218255,87.054327200000003,-109.118902537,538.251336244,28.5975726988,114.305936033,0.11264594199501861,2.764329090975E-46,9.1427182458380952E-027,3.5134637E+03,6.4187787E+02,-2.72540615E+03
30.0864193267,87.062308400000006,-108.85759099,390.709496747,30.2021237602,114.009582125,0.10688568295747332,2.5448583783119E-46,9.3600965593039216E-027,3.32885266E+03,6.54465312E+02,-2.76741662E+03
30.6869718669,87.127477999999996,-112.585527782,495.485708749,26.4618857008,110.094619239,7.4971624798437206E-002,4.9223258844186E-46,1.3831309932682727E-026,3.49076971E+03,6.8310001E+02,-2.65335747E+03
30.7098065205,87.162021499999994,-108.91179155,346.449585372,37.8108869969,112.386033148,8.0973453051946948E-002,3.0099156637775E-46,1.1822448124927894E-026,2.69911656E+03,1.21500217E+03,-8.76038417E+02
30.9092968181,86.996366100000003,-106.980827566,273.325852359,22.1206076149,114.859508147,9.3896731167542630E-002,2.873345029233E-47,8.5788742681050382E-027,4.04802028E+03,5.18445494E+02,-3.15341813E+03
30.1302584537,87.016024599999994,-109.786036339,396.433173508,20.2122811352,111.592258734,8.3712590232985301E-002,2.6474309807717E-47,1.1666721821944404E-026,3.46008189E+03,4.85244289E+02,-2.79569004E+03
30.2834729629,87.055806500000003,-108.83855525,525.242590607,24.6648718775,114.179966304,0.11155906354731747,3.1724297021511E-46,9.1749639878509635E-027,3.63329978E+03,6.08649025E+02,-2.71028185E+03
30.5790057405,87.060370599999999,-107.902332219,416.360893837,20.9735571107,114.36826956,0.11187434044668580,3.4765474277956E-46,8.9065830907278025E-027,3.36258275E+03,5.68801827E+02,-2.85816212E+03
30.9920591759,87.108125700000002,-104.641270939,306.443392597,10.6411250907,114.507176818,9.2869000662045786E-002,5.4123746707506E-46,8.7170812939859207E-027,3.53214914E+03,4.88145288E+02,-2.95597313E+03
30.9444062525,87.142208299999993,-111.146188685,461.435903264,31.3095038725,110.507383766,7.3091915538672239E-002,9.0356766767072E-46,1.4159308179548298E-026,2.62627181E+03,1.18216728E+03,-8.83772009E+02
30.7560353416,87.145542100000000,-110.840970534,431.125711954,37.6848457855,110.923387537,7.5335406269637015E-002,5.5714112868104E-46,1.3589075035214107E-026,2.62451423E+03,1.14566163E+03,-8.84222694E+02
30.5158785476,87.075646100000000,-106.439250538,374.620465792,13.6828042525,114.115617853,0.10564164464170102,4.0605625058679E-46,8.9682731006603075E-027,3.38543308E+03,4.88943E+02,-2.94868478E+03
30.5710240372,87.059623400000007,-107.53482479,407.922016426,21.7884138573,114.766184075,0.11194689039608320,5.6895165056301E-46,8.9105716557133983E-027,-1.69860721E+03,5.90326092E+02,1.8825219E+03
30.3601175931,87.129118099999999,-109.463538259,433.783312429,23.7715864736,111.413655279,7.9030936907870289E-002,8.3989208061597E-46,1.2853809290849182E-026,2.5992927E+03,1.24781554E+03,-8.69187212E+02
30.2484726295,87.111297399999998,-110.640841085,425.74173956,21.182027431,111.142524558,8.1337756734631103E-002,6.5690645279842E-46,1.2267107396564983E-026,3.28080693E+03,6.46976825E+02,-2.72390905E+03
30.3926721616,87.037482600000004,-109.014788232,312.910558899,31.5732757398,113.091673942,8.8269191160257193E-002,1.2243182544163E-46,1.0233950765099241E-026,3.48323938E+03,6.4282953E+02,-2.73160236E+03
30.6137373404,87.074122599999995,-107.548684024,400.524664794,18.6741864213,114.338797904,0.11082216534120617,5.4975203198081E-46,8.8771690521878476E-027,3.3343595E+03,5.74511698E+02,-2.92752197E+03
30.8329661568,86.961853800000000,-107.556697311,340.503385878,21.973704803,114.551821492,0.10996254185979652,2.8738102705691E-47,8.6294602262344314E-027,4.03535711E+03,5.14019937E+02,-2.99902085E+03
30.5601104518,87.022573800000004,-111.01784053,400.5241158,23.3828369696,110.970982863,7.9862779297274714E-002,4.7294902220549E-47,1.2278703713061261E-026,3.97399141E+03,5.31091648E+02,-3.04343747E+03
30.7259362064,87.096570299999996,-110.5029366,418.660452929,20.9577437275,111.078292563,7.7753987442108832E-002,5.9136665700772E-46,1.2781192206347016E-026,-1.6679206E+03,6.03641904E+02,1.84030618E+03
30.8743780168,87.096990800000000,-105.914372733,364.036734074,13.0905294793,114.504601562,0.10845020014870257,8.5701223187844E-46,8.6425548622672431E-027,3.51183573E+03,5.56300949E+02,-2.87946609E+03
30.8015784185,87.045747500000004,-107.775077793,425.144019708,20.9877026865,114.564173624,0.11458871386284676,3.7696110037772E-46,8.6957099580509987E-027,3.51041774E+03,5.7526848E+02,-2.8835618E+03
30.7597671096,87.096298300000001,-107.52492806,371.917973489,20.7491201855,114.572215529,0.11136010906516522,1.0259902825118E-45,8.7475176658285242E-027,3.44455966E+03,6.89033215E+02,-2.9759747E+03
30.9854909321,87.032291700000002,-108.17411214,382.764360124,32.0774156666,114.919918897,0.11656427980244440,3.1751450140914E-46,8.5236696657254077E-027,3.54055285E+03,6.89874932E+02,-2.680624E+03
30.6757287379,87.132245699999999,-110.915321503,435.71618442,37.9113019942,110.898136917,7.5682099444199860E-002,7.9120495664401E-46,1.3567672917385085E-026,2.58703218E+03,1.20716315E+03,-8.8493621E+02
30.1003411763,87.094083999999995,-107.439860371,366.225146926,17.4647600692,113.84994127,0.10245770416905636,7.6625962732831E-46,9.3515170251317000E-027,3.57151893E+03,6.08951661E+02,-2.6963219E+03
30.8313324744,87.099796600000005,-105.217083438,317.274887048,12.0664578343,114.722825555,0.10070339907970262,1.2787622881038E-45,8.6695004385267418E-027,3.51259914E+03,6.51936215E+02,-3.00046889E+03
30.8479552923,87.040969399999994,-107.212765893,435.868659515,19.6147214949,114.972457097,0.11542937698955544,6.0515240964189E-46,8.6487365639094097E-027,-1.56274839E+03,5.64978684E+02,1.81748456E+03
30.1322698,87.042261900000000,-107.776040985,319.72559777,23.6905074866,114.011249762,9.8453582944194096E-002,2.6469988810976E-46,9.3020595143466760E-027,3.548931E+03,5.96682359E+02,-2.6911981E+03
30.3589841136,87.076458599999995,-109.421412916,384.720365892,18.2475415587,111.705240971,8.3584773838548135E-002,4.0103071320381E-46,1.1469346879856960E-026,3.39591134E+03,5.56834911E+02,-2.98933978E+03
30.4288538419,87.025497400000006,-108.717085969,450.645269814,27.0324322805,114.247173842,0.11217148277153807,3.3336213734175E-46,9.0272138327886361E-027,3.31608136E+03,6.33789937E+02,-2.80719201E+03
30.9598638017,87.128643499999995,-111.123110294,440.568955319,37.9387045733,110.677608939,7.3680900713662942E-002,3.7021336487852E-46,1.3885342416103049E-026,2.58225596E+03,1.21360235E+03,-8.69863222E+02
30.3919259742,87.119261499999993,-110.33829256,415.786428982,37.9912143954,111.308971472,7.8529784853110254E-002,9.9381629935537E-46,1.2960556046347155E-026,2.51701388E+03,1.31317644E+03,-8.96524987E+02
30.9559264972,87.083852300000004,-111.491817843,444.015314763,21.5297559361,110.302221964,7.5359526352487494E-002,4.3013287819058E-46,1.3272229450315291E-026,3.47332611E+03,6.08993785E+02,-2.76195001E+03
30.992092811,87.007724699999997,-108.092478274,364.440639471,31.6838321849,114.872463257,0.11543264816644495,2.4365057087056E-46,8.5040554502158960E-027,3.5601996E+03,6.70388824E+02,-2.86629436E+03
30.1896846407,87.086973200000003,-108.930534413,339.285553877,23.0966872124,112.674710728,8.7781332456140518E-002,7.0473853115166E-46,1.0575878297369169E-026,3.35508912E+03,6.87955982E+02,-2.65153089E+03
30.6069922304,87.087367599999993,-109.305907625,366.281820929,20.8720266043,112.008920534,8.1969213518666345E-002,9.3676298323804E-46,1.1626676082076627E-026,-1.75666862E+03,6.74914849E+02,1.8337899E+03
30.0737756488,87.000606500000004,-108.352112888,361.424567942,26.168346343,113.865710445,0.10405047492875866,1.6553009246812E-46,9.3343745241770379E-027,3.67696335E+03,5.97849088E+02,-2.70010677E+03
30.580728205,87.106086099999999,-111.007704526,469.129393548,32.9940534499,110.71520913,7.5448529245751669E-002,8.919643632967E-46,1.3763642097719331E-026,2.56204441E+03,1.18461369E+03,-8.89513934E+02
30.1699619688,87.029051199999998,-108.975808042,319.546893324,29.3510099979,113.055446718,8.9455691020578224E-002,2.3307481378108E-46,1.0179292591446060E-026,3.32081547E+03,6.49373629E+02,-2.74043018E+03
30.6199729215,87.068603400000001,-106.827842879,313.188939181,15.2790309309,113.663308875,9.0667630535360269E-002,6.1323586432516E-46,9.4815173613937207E-027,3.43856415E+03,5.64937813E+02,-2.99397414E+03
30.0059133027,87.047425200000006,-109.653815463,402.247114749,21.167143983,111.86906944,8.4045657120884992E-002,4.6111105445056E-46,1.1728574973234966E-026,-1.6035422E+03,5.76616486E+02,1.79331492E+03
30.4094543166,87.018125499999996,-112.321536118,485.326089329,28.1999226417,110.27195723,7.7179285975645912E-002,1.309467047598E-46,1.3343965290097672E-026,3.47459816E+03,6.05673509E+02,-2.63094517E+03
30.6137951691,87.054293200000004,-105.777920684,311.881603313,13.2603018574,114.297786905,9.6068752198412294E-002,5.1505382246461E-46,8.8583741916783015E-027,3.52627446E+03,5.15516449E+02,-3.02618154E+03
30.5510248302,87.080704800000007,-109.750953986,402.258766888,18.0175876793,111.23792612,8.0915445786703441E-002,1.0273144982719E-45,1.1986252687513136E-026,3.45302495E+03,6.99911878E+02,-2.84420915E+03
30.7169866343,87.095490600000005,-110.436125205,416.293285778,36.2432267316,111.088401325,7.6478152389983275E-002,5.8419297841208E-46,1.3194520984263306E-026,2.62687376E+03,1.13455591E+03,-8.83403333E+02
30.564341634,87.004256299999994,-110.435609788,367.636163363,28.2128519574,111.518752796,8.1661660260983426E-002,1.2516726453385E-46,1.1719322458841000E-026,3.57612952E+03,6.08110581E+02,-2.63340507E+03
30.4563121023,87.059496899999999,-110.468259636,424.006265363,19.9393761537,110.961648749,8.0217300790243223E-002,5.563845848195E-46,1.2310269903507244E-026,3.51629723E+03,6.14642624E+02,-2.80823973E+03
30.4412454069,86.951003000000000,-107.491626304,327.227180185,22.3141228138,114.19727116,0.10291293358383560,8.5137721976096E-47,8.9712074870859589E-027,3.31353534E+03,5.32119473E+02,-2.79429182E+03
30.755514555,87.006733499999996,-108.404841914,479.857394928,26.3418926632,114.574394574,0.11610088637061390,4.7821371460532E-46,8.7120540403857777E-027,3.44214924E+03,6.53610958E+02,-2.6113315E+03
30.6172029932,87.030685300000002,-107.750767327,381.049707331,25.7694962103,114.776051639,0.11165689009738704,8.5193797567072E-46,8.8451708431821305E-027,-1.66790302E+03,6.82573791E+02,1.88143397E+03
30.8845537275,87.054438500000003,-105.598434949,316.626335445,13.2964048099,114.576295945,0.10086761095862286,8.4462659711025E-46,8.6053524598458291E-027,3.35113655E+03,5.70251378E+02,-2.88784538E+03
30.5892041445,87.036966000000007,-105.939620185,336.44988076,13.1263817058,114.157617044,0.10092391379751237,5.1369735664987E-46,8.8712882764745939E-027,3.53926536E+03,5.06998929E+02,-2.95247992E+03
30.6713650946,87.026353599999993,-107.271433007,315.783668828,22.6001192342,114.495697734,0.10340627905560583,5.0203002505164E-46,8.7938867780504625E-027,3.57547506E+03,6.3263508E+02,-2.75538187E+03
30.6208569913,87.006297099999998,-107.91038244,427.188200411,21.1108571444,114.283359463,0.11258653782797756,4.7604032915307E-46,8.8316831047623839E-027,3.47730748E+03,5.93544956E+02,-2.86061493E+03
30.6884119506,87.042081800000005,-107.764006365,409.285190158,21.5696083804,114.414681382,0.11289967514012697,1.1441142009918E-45,8.7773122970921820E-027,3.58353074E+03,7.20461058E+02,-2.65351546E+03
30.5090796844,87.068885499999993,-106.787254221,397.373977641,32.2532867442,115.145901735,0.11255524789205111,2.2379266401955E-46,8.9284557744353721E-027,2.55744373E+03,1.24120661E+03,-8.67316689E+02
30.7243112187,87.015907400000003,-109.362866455,346.579056384,22.8714267121,112.015465752,8.3202232833976389E-002,2.8267875190793E-46,1.1107768990701758E-026,3.67857182E+03,5.95784462E+02,-2.70469443E+03
30.248026724,87.043362000000002,-109.472870517,399.986347714,17.7585886156,111.509469113,8.3625529033606413E-002,6.1939000396236E-46,1.1553218358214445E-026,3.4643705E+03,5.95787401E+02,-2.90740995E+03
30.9138443996,87.051978000000005,-110.803125584,417.657719307,20.9293240432,110.612719934,7.6965078974730747E-002,7.2251825566134E-46,1.2741234792642834E-026,3.5515762E+03,6.73990708E+02,-2.69067045E+03
30.987387526,86.986481499999996,-112.668629414,476.505881582,27.3589813072,109.752435205,7.3295929505198129E-002,9.1344939080496E-47,1.3900458235809643E-026,3.6753108E+03,5.86659982E+02,-2.68789694E+03
30.3506561863,87.002822399999999,-108.695640995,422.475472785,28.884302484,114.111528032,0.11058236476464639,5.5474310269414E-46,9.0743289773571201E-027,3.47324238E+03,7.01192596E+02,-2.64734653E+03
30.420575103,87.039768899999999,-109.522794189,375.18434618,19.885550556,111.700956122,8.3556944819730444E-002,6.6968083491012E-46,1.1369178500885774E-026,3.47901025E+03,6.38921263E+02,-2.96482729E+03
30.9140774579,86.947943899999999,-106.92643938,298.282664816,22.4064637009,114.729992789,0.10223455935437445,1.4344061786765E-46,8.5387848357450945E-027,3.3236602E+03,5.51419391E+02,-2.83806758E+03
30.8722723496,87.034730199999998,-110.350059817,370.161230653,24.8803159857,111.300484909,7.9709614928792763E-002,5.8547154438624E-46,1.1921613939991962E-026,3.45407258E+03,6.9045825E+02,-2.60948878E+03
30.82377759,86.976134299999998,-107.87977099,323.476175357,17.9972182581,112.838335124,8.6475240010197671E-002,1.6202829567996E-46,1.0154954134736383E-026,3.53648799E+03,5.0664585E+02,-2.94872615E+03
30.718139041,86.977924400000006,-107.697322698,358.347104883,24.3115189823,114.443766758,0.11029745038083204,3.3988392434057E-46,8.7283555147159992E-027,3.52109761E+03,6.12505143E+02,-2.71948838E+03
30.0836767215,87.044869199999994,-107.295211671,470.559481895,28.4858310091,114.557320931,0.11022209384671415,1.0795500170901E-45,9.3254160654103454E-027,2.62878126E+03,1.3258356E+03,-8.77676026E+02
30.4225357223,87.029646400000004,-109.24043396,372.18125227,19.0437352984,111.809749352,8.4028257740996745E-002,6.0117484360392E-46,1.1233819931974305E-026,3.44546871E+03,6.11950043E+02,-2.7849215E+03
30.339962815,86.964196599999994,-108.326456491,320.364466705,25.5364664903,113.206789091,8.8066169842098321E-002,2.2970260089758E-46,1.0281541877751779E-026,-1.61512939E+03,5.84641667E+02,1.71400018E+03
30.050696895,86.938309899999993,-108.590083965,385.071505337,27.190032484,113.727955509,0.10564910590083496,1.3574667146548E-46,9.3188655443591041E-027,3.53025437E+03,5.97761802E+02,-2.83558027E+03
30.3321241271,86.909187700000004,-109.066695789,494.552593238,31.6449385482,114.09272024,0.11239995756661204,1.1972932908188E-46,9.0467727220465769E-027,3.54273039E+03,6.37548733E+02,-2.64761276E+03
30.070287701,87.010186399999995,-107.841288079,423.687786232,17.8843579724,113.619190825,0.10583217544515405,7.8798607058975E-46,9.3283938677335657E-027,3.54641711E+03,6.09150907E+02,-2.80174787E+03
30.1336851797,86.984131000000005,-109.69944567,375.875521465,22.4125417181,111.805313818,8.5274925141376676E-002,2.635191898064E-46,1.1205819459057824E-026,3.40958754E+03,5.78060118E+02,-2.94050791E+03
30.6920467889,86.916192699999996,-106.80836995,297.013862363,19.8026879371,114.414895933,9.7881263989990600E-002,9.2269435330295E-47,8.7213003177017979E-027,3.2322037E+03,5.07672005E+02,-2.88607521E+03
30.2369843984,87.000393299999999,-111.199426403,419.957460809,27.957897162,110.973091054,8.1115888027532876E-002,3.7981916334608E-46,1.2264960500942496E-026,3.48541044E+03,6.70696858E+02,-2.65718835E+03
30.8266684523,87.022082299999994,-108.442603594,355.488340267,16.4075614679,112.012075774,8.3300392129933745E-002,7.3137001223444E-46,1.0953494513687662E-026,3.33852873E+03,6.05041174E+02,-2.7338629E+03
30.3194449941,87.041046100000003,-109.666258395,388.191713373,37.3389250963,111.676907408,8.0794789336469344E-002,7.0817050120147E-46,1.2265875310307229E-026,2.57632006E+03,1.18427749E+03,-8.82265546E+02
30.4286814288,87.024711800000006,-106.252528519,311.446816076,31.8552433087,114.927204317,0.10300482167735406,1.1514184880479E-45,8.9942341518127399E-027,2.48013894E+03,1.23121611E+03,-9.09873837E+02
30.5238704277,86.979532100000000,-107.592274075,406.26794075,18.6754045645,114.044522837,0.10994106007643223,6.216588893434E-46,8.8979590965670004E-027,3.50313059E+03,5.88988068E+02,-2.95644992E+03
30.973151071,86.992253700000006,-110.849162378,391.626913903,24.1808506598,110.798223025,7.7734171399606922E-002,4.3804665473247E-46,1.2369165119193842E-026,3.32069884E+03,6.42265598E+02,-2.81045281E+03
30.649664211,86.987454000000000,-109.6982425,341.764986017,27.7326450043,112.008820629,8.3652450107107687E-002,4.5682189452482E-46,1.1046768117900839E-026,3.49814237E+03,6.92992485E+02,-2.67261298E+03
30.1193500088,86.870570400000005,-107.888631946,360.892021838,19.1995564061,113.516229672,0.10253231123245404,3.5246644843136E-47,9.2166468378845101E-027,3.95615668E+03,4.84098515E+02,-3.045967E+03
30.0009049441,86.919730099999995,-109.095342603,432.645583342,30.7819715184,113.655286946,0.10748378525561046,2.128131272412E-46,9.3517277456479758E-027,3.59817452E+03,6.53533905E+02,-2.75736327E+03
30.5980151298,86.936693099999999,-106.459968048,353.807019521,14.721280532,114.034364146,0.10452903285980468,2.5788911932481E-46,8.8123606868608717E-027,3.34249174E+03,4.78488118E+02,-2.94551276E+03
30.0426414813,86.990188099999997,-108.99907857,391.63879569,17.5602461011,111.759930714,8.5874409442547858E-002,6.5417855185594E-46,1.1142135003106913E-026,3.65479954E+03,6.03485155E+02,-2.69767962E+03
30.5680873096,86.997260299999994,-110.893914432,440.317814259,22.3220144255,110.751774557,7.7882283850293305E-002,9.4475216215087E-46,1.2848728746473877E-026,-1.76646375E+03,6.93469051E+02,1.80482214E+03
30.8773362808,87.000808500000005,-108.500314383,397.460913208,20.4868345304,111.487955628,7.8316295629077437E-002,5.1170348579082E-46,1.2300190658653734E-026,2.67067038E+03,1.22739337E+03,-8.71758293E+02
30.3528790503,86.990204500000004,-109.666534809,382.189028771,22.6113632265,111.7489214,8.2696351977930446E-002,9.0584312673712E-46,1.1647823049349395E-026,-1.74507626E+03,6.86925999E+02,1.81049843E+03
30.641016556,87.015415500000003,-109.786755166,403.229311931,32.0803823534,111.297176084,7.8064208223705703E-002,2.3136395384563E-46,1.2685447587225995E-026,2.630689E+03,1.146465E+03,-8.69465499E+02
30.7100655518,86.973705699999996,-106.369374932,364.540596391,14.4331252702,114.144378316,0.10703062391982933,7.9004529858264E-46,8.7179513477971721E-027,3.38170657E+03,5.62417493E+02,-2.94650843E+03
30.623199848,86.971858800000007,-106.094618384,305.577206221,14.85803029,114.212392332,9.5606874225982449E-002,6.0144627073265E-46,8.7972630022262237E-027,3.47714743E+03,5.5513906E+02,-2.89883909E+03
30.4865555937,86.954460200000000,-107.673377975,425.732007329,18.9684113618,113.983911863,0.11038651505959518,6.9179940869407E-46,8.9152616805180802E-027,3.4273394E+03,6.0226125E+02,-2.68196449E+03
30.7729634147,87.006784900000000,-110.725810042,422.196496437,39.3197905175,110.769974638,7.5768123536197565E-002,6.3963649575608E-46,1.3278301234463179E-026,2.62526697E+03,1.22301498E+03,-8.79555178E+02
30.9756184631,86.977592000000001,-110.036829632,387.464756813,19.6978697384,110.971895474,7.8744789793532138E-002,6.6227384322345E-46,1.2029725486454731E-026,3.34253192E+03,6.37370191E+02,-2.78259584E+03
30.9636339778,86.928561700000003,-107.370491157,314.323414831,25.5612978097,114.63687615,0.10693750256627392,4.2408690441716E-46,8.4731800687441720E-027,3.36986217E+03,6.46092431E+02,-2.904438E+03
30.8711904041,86.941592799999995,-111.512534319,435.787725294,23.935296579,110.228228798,7.6224471552661363E-002,2.3871501136182E-46,1.2964500541456335E-026,3.68770694E+03,5.94315548E+02,-2.71216719E+03
30.3818767393,86.952980600000004,-111.859212919,436.628783974,31.5404224026,110.5496702,7.9150455382944671E-002,4.0699590844297E-46,1.2652477093513472E-026,3.50290706E+03,7.18222105E+02,-2.66319649E+03
30.2111514312,86.908244100000005,-107.499331847,304.287578368,27.0734052946,114.259135647,9.7140010110577116E-002,3.4310909082635E-46,9.1457046530695926E-027,-1.83044409E+03,6.27988073E+02,1.85262608E+03
30.1890808573,86.976292000000001,-108.307163345,425.29890747,20.1461041732,111.791133638,8.2567197551046717E-002,5.2028996441289E-46,1.1857046320441818E-026,2.66890952E+03,1.24434093E+03,-8.73008892E+02
30.2699444811,86.939081299999998,-109.394596985,405.687656292,18.8513389543,111.539108989,8.2640658162871000E-002,4.4739332917939E-46,1.1730254630715272E-026,-1.59672753E+03,5.4615534E+02,1.78161242E+03
30.5948712472,86.974800700000003,-108.13125143,331.809887028,18.9949802805,112.593611852,8.6744708906224377E-002,1.0746309322567E-45,1.0305448592400718E-026,3.5519005E+03,7.33594797E+02,-2.63874669E+03
30.4414683268,86.928197299999994,-107.002144361,383.758562796,15.7801667685,113.808553602,0.10621433276841762,4.6132349325711E-46,8.9446887477191691E-027,3.33671208E+03,5.24667612E+02,-2.96551391E+03
30.8940205153,86.898218400000005,-108.28350273,350.856581947,16.5686011336,111.987215094,8.3493791586583516E-002,1.3359054270691E-46,1.0756842253539085E-026,3.45266993E+03,4.79616883E+02,-2.74926596E+03
30.0011205038,86.902855500000001,-111.296355317,422.994801383,31.0149535972,110.964805731,8.2574004457557845E-002,1.4665841974699E-46,1.2046311844942428E-026,3.58840002E+03,6.40815561E+02,-2.81344961E+03
30.1617203442,86.958189300000001,-111.145846573,441.073366753,24.9733782182,110.763734473,8.1106445957292966E-002,6.3146568150497E-46,1.2317515565972308E-026,3.50155031E+03,6.94522016E+02,-2.65103764E+03
30.5587985717,86.886291499999999,-107.902753339,343.044258512,26.2723887855,114.126094422,0.10686075738902974,2.4911617651762E-46,8.8187437990966656E-027,3.31499282E+03,6.13767645E+02,-2.8074967E+03
30.0235225588,86.971969700000002,-107.305485499,416.577481849,32.2881944714,114.343158994,0.10815842520668828,1.056059281955E-45,9.3337796811674828E-027,2.66596146E+03,1.2093474E+03,-8.89273357E+02
30.058744502,86.914155899999997,-108.45084897,358.152587005,27.3249644445,113.615304132,0.10298985935455189,4.3970924705145E-46,9.2879262374449718E-027,3.25541492E+03,6.64525918E+02,-2.81728176E+03
30.0573434443,86.970129900000003,-106.630944018,331.973948239,30.3464865443,114.398064781,0.10159660539198151,8.1787252149396E-46,9.3012561464211567E-027,2.62449567E+03,1.15572019E+03,-8.85544283E+02
30.9685519632,86.907533400000005,-107.830345966,387.810740175,31.9818785856,115.001263521,0.11653330581311902,7.5936127076319E-46,8.4549317747480859E-027,-1.6623967E+03,7.33749485E+02,1.82341845E+03
